b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
6	1	3	6	9.385107e-02	6.111439e-02	-6.800936e-02	-7.231949e-06	-4.709319e-06	3.203792e-05	-1.338167e+01	2.054972e+01	0.000000e+00	9.982000e+02	2.757969e+04	-3.620536e+00	1.744948e+00	8.936924e+00	-3.027316e-01	1.314692e-03	-3.844266e-04	-3.577046e-03	
6	1	3	7	1.030523e-01	6.754043e-02	-6.498764e-02	-7.931022e-06	-5.197998e-06	3.520271e-05	-1.478872e+01	2.256443e+01	0.000000e+00	9.982000e+02	2.532438e+04	-3.685767e+00	1.619490e+00	9.246211e+00	-3.447807e-01	1.496520e-03	-4.093306e-04	-4.065635e-03	
6	1	3	8	1.122496e-01	7.397102e-02	-6.196591e-02	-8.599773e-06	-5.667087e-06	3.823439e-05	-1.619677e+01	2.457829e+01	0.000000e+00	9.982000e+02	2.239956e+04	-3.782671e+00	1.454242e+00	9.614936e+00	-3.897414e-01	1.701474e-03	-4.172705e-04	-4.585156e-03	
6	1	3	9	1.215344e-01	8.026804e-02	-5.894418e-02	-9.271128e-06	-6.123156e-06	4.124661e-05	-1.757557e+01	2.661130e+01	0.000000e+00	9.982000e+02	1.813603e+04	-3.946279e+00	1.268455e+00	1.005790e+01	-4.408050e-01	1.953464e-03	-4.158063e-04	-5.138366e-03	
6	1	3	10	1.312911e-01	8.586394e-02	-5.592245e-02	-1.005587e-05	-6.576249e-06	4.469004e-05	-1.880086e+01	2.874762e+01	0.000000e+00	9.982000e+02	1.117177e+04	-4.251316e+00	1.096463e+00	1.063196e+01	-5.075594e-01	2.349237e-03	-4.098220e-04	-5.818859e-03	
6	1	3	11	1.422464e-01	8.686636e-02	-5.326030e-02	-8.363087e-06	-5.106074e-06	3.604011e-05	-1.902035e+01	3.114642e+01	0.000000e+00	9.982000e+02	1.865093e+03	-4.537490e+00	8.493411e-01	1.144899e+01	-4.451182e-01	2.196540e-03	-2.694987e-04	-5.077158e-03	
6	1	3	12	1.500978e-01	8.423175e-02	-5.180301e-02	-2.354083e-06	-1.321028e-06	1.029010e-05	-1.844347e+01	3.286556e+01	0.000000e+00	9.982000e+02	-6.158472e+03	-4.719176e+00	8.433061e-01	1.198044e+01	-1.330440e-01	6.594556e-04	-8.937309e-05	-1.461897e-03	
6	1	4	1	5.395153e-02	3.262748e-02	-8.119399e-02	-8.296467e-07	-5.017326e-07	3.599316e-06	-7.144146e+00	1.181328e+01	0.000000e+00	9.982000e+02	3.478759e+04	-3.827804e+00	3.280174e+00	7.240889e+00	-2.663652e-02	1.440752e-04	-5.986614e-05	-3.177112e-04	
6	1	4	2	5.856087e-02	3.545982e-02	-7.973670e-02	-3.407820e-06	-2.063513e-06	1.478931e-05	-7.764318e+00	1.282255e+01	0.000000e+00	9.982000e+02	3.298898e+04	-3.786106e+00	2.952898e+00	7.485720e+00	-1.153934e-01	5.912952e-04	-2.476175e-04	-1.337163e-03	
6	1	4	3	6.696441e-02	4.066119e-02	-7.707455e-02	-5.178524e-06	-3.144472e-06	2.249055e-05	-8.903214e+00	1.466259e+01	0.000000e+00	9.982000e+02	3.248197e+04	-3.675587e+00	2.439502e+00	8.081493e+00	-1.911610e-01	9.022435e-04	-3.436902e-04	-2.246212e-03	
6	1	4	4	7.648463e-02	4.659510e-02	-7.405282e-02	-5.996293e-06	-3.653032e-06	2.606527e-05	-1.020251e+01	1.674715e+01	0.000000e+00	9.982000e+02	3.078348e+04	-3.566106e+00	2.132404e+00	8.397682e+00	-2.308783e-01	1.025927e-03	-3.670090e-04	-2.712697e-03	
6	1	4	5	8.597401e-02	5.257921e-02	-7.103109e-02	-6.797259e-06	-4.157029e-06	2.957822e-05	-1.151280e+01	1.882495e+01	0.000000e+00	9.982000e+02	2.913600e+04	-3.545645e+00	1.954013e+00	8.668941e+00	-2.709480e-01	1.175274e-03	-3.987290e-04	-3.188311e-03	
6	1	4	6	9.540017e-02	5.866583e-02	-6.800936e-02	-7.565819e-06	-4.652577e-06	3.297229e-05	-1.284553e+01	2.088892e+01	0.000000e+00	9.982000e+02	2.736018e+04	-3.572462e+00	1.825453e+00	8.942139e+00	-3.118429e-01	1.341881e-03	-4.310168e-04	-3.676049e-03	
6	1	4	7	1.047651e-01	6.485059e-02	-6.498764e-02	-8.324921e-06	-5.153223e-06	3.634640e-05	-1.419975e+01	2.293946e+01	0.000000e+00	9.982000e+02	2.508618e+04	-3.641532e+00	1.701305e+00	9.249436e+00	-3.561135e-01	1.533901e-03	-4.619336e-04	-4.195788e-03	
6	1	4	8	1.141208e-01	7.104867e-02	-6.196591e-02	-9.061281e-06	-5.641281e-06	3.962490e-05	-1.555689e+01	2.498800e+01	0.000000e+00	9.982000e+02	2.208990e+04	-3.742211e+00	1.536318e+00	9.615665e+00	-4.043604e-01	1.750761e-03	-4.784916e-04	-4.743576e-03	
6	1	4	9	1.235601e-01	7.711163e-02	-5.894418e-02	-9.804453e-06	-6.118775e-06	4.290343e-05	-1.688444e+01	2.705484e+01	0.000000e+00	9.982000e+02	1.785076e+04	-3.913606e+00	1.353242e+00	1.005829e+01	-4.589587e-01	2.019387e-03	-4.848815e-04	-5.336652e-03	
6	1	4	10	1.334673e-01	8.243837e-02	-5.592245e-02	-1.064645e-05	-6.575751e-06	4.654269e-05	-1.805079e+01	2.922413e+01	0.000000e+00	9.982000e+02	1.081184e+04	-4.228818e+00	1.179297e+00	1.063039e+01	-5.291754e-01	2.433739e-03	-4.900219e-04	-6.049741e-03	
6	1	4	11	1.444605e-01	8.312915e-02	-5.326030e-02	-8.847224e-06	-5.089876e-06	3.754130e-05	-1.820204e+01	3.163121e+01	0.000000e+00	9.982000e+02	1.217917e+03	-4.543462e+00	9.283491e-01	1.145127e+01	-4.641451e-01	2.278933e-03	-3.397363e-04	-5.279972e-03	
6	1	4	12	1.522489e-01	8.027547e-02	-5.180301e-02	-2.488601e-06	-1.312074e-06	1.072475e-05	-1.757720e+01	3.333657e+01	0.000000e+00	9.982000e+02	-7.557554e+03	-4.722690e+00	9.078451e-01	1.200017e+01	-1.391559e-01	6.832734e-04	-1.121092e-04	-1.514337e-03	
6	1	5	1	5.476615e-02	3.124017e-02	-8.119399e-02	-8.684904e-07	-4.954113e-07	3.711765e-06	-6.840379e+00	1.199165e+01	0.000000e+00	9.982000e+02	3.476738e+04	-3.742605e+00	3.369177e+00	7.240285e+00	-2.747286e-02	1.469951e-04	-6.547432e-05	-3.276086e-04	
6	1	5	2	5.945057e-02	3.394643e-02	-7.973670e-02	-3.561531e-06	-2.033648e-06	1.522497e-05	-7.432944e+00	1.301736e+01	0.000000e+00	9.982000e+02	3.294353e+04	-3.709077e+00	3.042183e+00	7.486349e+00	-1.188056e-01	6.021717e-04	-2.702386e-04	-1.376534e-03	
6	1	5	3	6.799645e-02	3.891005e-02	-7.707455e-02	-5.404394e-06	-3.092622e-06	2.311503e-05	-8.519784e+00	1.488857e+01	0.000000e+00	9.982000e+02	3.238220e+04	-3.610153e+00	2.526123e+00	8.085754e+00	-1.965496e-01	9.178788e-04	-3.771654e-04	-2.307209e-03	
6	1	5	4	7.768372e-02	4.456642e-02	-7.405282e-02	-6.263951e-06	-3.593605e-06	2.680808e-05	-9.758309e+00	1.700970e+01	0.000000e+00	9.982000e+02	3.063422e+04	-3.506694e+00	2.216218e+00	8.399589e+00	-2.375818e-01	1.044815e-03	-4.051834e-04	-2.787788e-03	
6	1	5	5	8.734047e-02	5.027558e-02	-7.103109e-02	-7.124592e-06	-4.101151e-06	3.051704e-05	-1.100839e+01	1.912416e+01	0.000000e+00	9.982000e+02	2.895249e+04	-3.490749e+00	2.037754e+00	8.672534e+00	-2.797340e-01	1.201005e-03	-4.436948e-04	-3.286083e-03	
6	1	5	6	9.693231e-02	5.609674e-02	-6.800936e-02	-7.960354e-06	-4.606851e-06	3.414273e-05	-1.228300e+01	2.122439e+01	0.000000e+00	9.982000e+02	2.709799e+04	-3.520719e+00	1.907639e+00	8.947860e+00	-3.232360e-01	1.376450e-03	-4.839786e-04	-3.800325e-03	
6	1	5	7	1.064645e-01	6.201957e-02	-6.498764e-02	-8.784209e-06	-5.117177e-06	3.773882e-05	-1.357987e+01	2.331157e+01	0.000000e+00	9.982000e+02	2.478300e+04	-3.593626e+00	1.784489e+00	9.257568e+00	-3.699894e-01	1.579065e-03	-5.221198e-04	-4.352432e-03	
6	1	5	8	1.159849e-01	6.796096e-02	-6.196591e-02	-9.599166e-06	-5.624631e-06	4.130146e-05	-1.488080e+01	2.539618e+01	0.000000e+00	9.982000e+02	2.171162e+04	-3.698369e+00	1.620522e+00	9.620652e+00	-4.216701e-01	1.810871e-03	-5.469942e-04	-4.941097e-03	
6	1	5	9	1.255862e-01	7.376357e-02	-5.894418e-02	-1.042946e-05	-6.125800e-06	4.490108e-05	-1.615134e+01	2.749847e+01	0.000000e+00	9.982000e+02	1.745923e+04	-3.876585e+00	1.441393e+00	1.006117e+01	-4.807082e-01	2.098514e-03	-5.639435e-04	-5.578417e-03	
6	1	5	10	1.356450e-01	7.880101e-02	-5.592245e-02	-1.133576e-05	-6.585284e-06	4.876027e-05	-1.725435e+01	2.970097e+01	0.000000e+00	9.982000e+02	1.031529e+04	-4.199727e+00	1.266885e+00	1.063319e+01	-5.550631e-01	2.533513e-03	-5.825934e-04	-6.325677e-03	
6	1	5	11	1.466683e-01	7.916469e-02	-5.326030e-02	-9.409598e-06	-5.077396e-06	3.932479e-05	-1.733398e+01	3.211464e+01	0.000000e+00	9.982000e+02	3.474717e+02	-4.531962e+00	1.015437e+00	1.146096e+01	-4.871307e-01	2.374062e-03	-4.220559e-04	-5.513214e-03	
6	1	5	12	1.543857e-01	7.608125e-02	-5.180301e-02	-2.645331e-06	-1.303463e-06	1.124347e-05	-1.665883e+01	3.380445e+01	0.000000e+00	9.982000e+02	-9.031631e+03	-4.694814e+00	9.903840e-01	1.204109e+01	-1.465340e-01	7.108908e-04	-1.386185e-04	-1.575233e-03	
6	1	6	1	5.557101e-02	2.978410e-02	-8.119399e-02	-9.138133e-07	-4.897715e-07	3.848872e-06	-6.521556e+00	1.216788e+01	0.000000e+00	9.982000e+02	3.473923e+04	-3.651882e+00	3.459115e+00	7.240078e+00	-2.849301e-02	1.506182e-04	-7.186766e-05	-3.396533e-04	
6	1	6	2	6.032770e-02	3.236113e-02	-7.973670e-02	-3.738931e-06	-2.005647e-06	1.575081e-05	-7.085826e+00	1.320941e+01	0.000000e+00	9.982000e+02	3.288690e+04	-3.627428e+00	3.132944e+00	7.487395e+00	-1.229285e-01	6.155222e-04	-2.958103e-04	-1.423902e-03	
6	1	6	3	6.901120e-02	3.707959e-02	-7.707455e-02	-5.657891e-06	-3.039991e-06	2.384319e-05	-8.118985e+00	1.511076e+01	0.000000e+00	9.982000e+02	3.226864e+04	-3.540602e+00	2.614075e+00	8.089891e+00	-2.028702e-01	9.359214e-04	-4.144667e-04	-2.377442e-03	
6	1	6	4	7.886185e-02	4.244583e-02	-7.405282e-02	-6.551784e-06	-3.526388e-06	2.762066e-05	-9.293981e+00	1.726767e+01	0.000000e+00	9.982000e+02	3.047025e+04	-3.443086e+00	2.301716e+00	8.402320e+00	-2.449258e-01	1.064638e-03	-4.466628e-04	-2.869647e-03	
6	1	6	5	8.868531e-02	4.786224e-02	-7.103109e-02	-7.460357e-06	-4.026291e-06	3.147018e-05	-1.047996e+01	1.941862e+01	0.000000e+00	9.982000e+02	2.872597e+04	-3.431346e+00	2.122964e+00	8.677497e+00	-2.887137e-01	1.225036e-03	-4.918679e-04	-3.384038e-03	
6	1	6	6	9.844395e-02	5.339807e-02	-6.800936e-02	-8.348947e-06	-4.528685e-06	3.525904e-05	-1.169210e+01	2.155539e+01	0.000000e+00	9.982000e+02	2.678989e+04	-3.465030e+00	1.991876e+00	8.954860e+00	-3.341857e-01	1.406172e-03	-5.398874e-04	-3.917092e-03	
