b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
0	4	4	6	-1.650456e-01	-3.912737e-03	-1.041293e-01	-2.052027e-05	-9.574096e-05	-3.553629e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.625782e+04	3.246519e+00	-3.663753e+00	7.996103e+00	-2.632674e-03	-5.391427e-04	-2.466101e-03	-9.399266e-04	
0	4	4	7	-1.802488e-01	-3.836408e-03	-9.555654e-02	-2.016928e-05	-9.409013e-05	-3.493355e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.154951e+04	3.953691e+00	-3.830777e+00	8.035119e+00	-2.737250e-03	-4.335071e-04	-1.961554e-03	-7.540952e-04	
0	4	4	8	-1.903248e-01	-3.789455e-03	-8.986815e-02	-6.928079e-06	-3.238593e-05	-1.202104e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.354215e+04	4.311130e+00	-3.802162e+00	7.758786e+00	-1.169189e-04	-1.638885e-04	-7.633172e-04	-2.843988e-04	
0	5	4	1	-9.589103e-02	-2.353368e-03	-1.482838e-01	-6.558571e-06	-3.091151e-05	-1.134318e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.194350e+04	3.843633e+00	-3.359039e+00	6.931413e+00	-3.579358e-04	-2.112587e-04	-9.880030e-04	-3.654778e-04	
0	5	4	2	-1.060931e-01	-2.198863e-03	-1.428118e-01	-1.927133e-05	-9.102996e-05	-3.337163e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.503607e+04	3.273865e+00	-3.258911e+00	6.998965e+00	-3.882594e-04	-6.776822e-04	-3.193818e-03	-1.174041e-03	
0	5	4	3	-1.214355e-01	-1.998051e-03	-1.345022e-01	-2.000483e-05	-9.463317e-05	-3.465922e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.319294e+04	2.932327e+00	-3.302060e+00	7.323412e+00	-1.049111e-03	-6.682953e-04	-3.143361e-03	-1.160207e-03	
0	5	4	4	-1.369318e-01	-1.831790e-03	-1.260153e-01	-2.021687e-05	-9.578631e-05	-3.505155e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.997694e+04	2.931735e+00	-3.439296e+00	7.707705e+00	-1.901425e-03	-6.115532e-04	-2.864588e-03	-1.065296e-03	
0	5	4	5	-1.523937e-01	-1.697754e-03	-1.174568e-01	-2.041107e-05	-9.676331e-05	-3.533170e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.772671e+04	3.076855e+00	-3.545530e+00	7.932687e+00	-2.224296e-03	-5.687351e-04	-2.655967e-03	-9.902911e-04	
0	5	4	6	-1.678164e-01	-1.588501e-03	-1.088471e-01	-2.053440e-05	-9.749478e-05	-3.555034e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.609582e+04	3.358707e+00	-3.620681e+00	7.989471e+00	-2.465314e-03	-5.350191e-04	-2.492106e-03	-9.316241e-04	
0	5	4	7	-1.830253e-01	-1.496327e-03	-1.003166e-01	-2.014596e-05	-9.577540e-05	-3.489003e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.193668e+04	3.999340e+00	-3.760696e+00	8.014084e+00	-2.575002e-03	-4.402814e-04	-2.034667e-03	-7.653107e-04	
0	5	4	8	-1.931105e-01	-1.440916e-03	-9.464916e-02	-6.929382e-06	-3.301490e-05	-1.203099e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.409794e+04	4.292587e+00	-3.721278e+00	7.739398e+00	-2.370428e-04	-1.670845e-04	-7.903534e-04	-2.901648e-04	
